region,id,network_id,takeup_survey,delay,intensive,understanding,network_missname,address,village,network_address,network_village
3,33314110,33314097,0,1,0,.40000001,0,19,7,19,7
3,33314061,33314063,,,,,0,18,7,18,7
3,33314092,33314096,,,,,0,19,7,19,7
3,33314058,33314057,0,1,1,.2,0,18,7,18,7
3,33314117,33314097,0,1,0,.40000001,0,19,7,19,7
3,33314183,33314175,1,1,1,1,0,22,7,22,7
3,33314005,33314019,0,1,1,1,0,20,7,20,7
3,33314088,33314115,0,0,1,.80000001,0,19,7,19,7
3,33314062,33314069,0,0,0,.2,0,18,7,18,7
3,33314094,33314080,1,1,0,.40000001,0,19,7,19,7
3,33314068,33314072,1,1,1,1,0,18,7,18,7
3,33314100,33314084,0,1,1,.2,0,19,7,19,7
3,33314009,33314024,1,1,0,.60000002,0,20,7,20,7
3,33314072,33314059,1,0,1,.40000001,0,18,7,18,7
3,33314035,33314031,1,1,1,.60000002,0,20,7,20,7
3,33314212,33314205,1,1,0,.40000001,0,23,7,23,7
3,33314118,33314096,,,,,0,19,7,19,7
3,33314153,33314157,1,0,0,.2,0,21,7,21,7
3,33314093,33314105,0,0,1,.80000001,0,19,7,19,7
3,33314171,33314197,1,1,1,.80000001,0,22,7,22,7
3,33314009,33314023,0,0,0,.2,0,20,7,20,7
3,33314129,33314006,0,0,0,0,0,20,7,20,7
3,33314074,33314097,0,1,0,.40000001,0,19,7,19,7
3,33314073,33314063,,,,,0,18,7,18,7
3,33314124,33314126,0,1,0,.60000002,0,20,7,20,7
3,33314100,33314097,0,1,0,.40000001,0,19,7,19,7
3,33314023,33314042,1,0,1,.60000002,0,20,7,20,7
3,33314043,33314020,0,0,0,.40000001,0,20,7,20,7
3,33314073,33314062,1,0,1,.2,0,18,7,18,7
3,33314172,33314173,1,1,1,.80000001,0,22,7,22,7
3,33314058,33314065,0,1,0,.2,0,18,7,18,7
3,33314126,33314124,0,0,0,.2,0,20,7,20,7
3,33314059,33314065,0,1,0,.2,0,18,7,18,7
3,33314205,33314212,1,1,0,.2,0,23,7,23,7
3,33314171,33314195,,,,,0,22,7,22,7
3,33314071,33314068,0,0,0,.2,0,18,7,18,7
3,33314013,33314031,1,1,1,.60000002,0,20,7,20,7
3,33314036,33314037,0,1,1,.60000002,0,20,7,20,7
3,33314202,33314215,1,0,0,.2,0,23,7,23,7
3,33314151,33314142,0,1,0,.2,0,21,7,21,7
3,33314045,33314044,1,1,1,.80000001,0,20,7,20,7
3,33314208,33314206,0,0,0,0,0,23,7,23,7
3,33314170,33314171,1,0,1,,0,22,7,22,7
3,33314059,33314072,1,1,1,1,0,18,7,18,7
3,33314204,33314213,0,1,1,.40000001,0,23,7,23,7
3,33314198,33314170,1,0,1,1,0,22,7,22,7
3,33314142,33314148,1,1,1,.2,0,21,7,21,7
3,33314190,33314170,1,0,1,1,0,22,7,22,7
3,33314078,33314115,0,0,1,.80000001,0,19,7,19,7
3,33314034,33314013,0,1,1,1,0,20,7,20,7
3,33314214,33314209,0,0,1,0,0,23,7,23,7
3,33314085,33314074,0,1,0,.40000001,0,19,7,19,7
3,33314058,33314064,0,0,0,.2,0,18,7,18,7
3,33314117,33314108,1,1,1,.60000002,0,19,7,19,7
3,33314197,33314185,0,1,1,.80000001,0,22,7,,7
3,33314150,33314151,0,0,1,.2,0,21,7,21,7
3,33314064,33314069,0,0,0,.2,0,18,7,18,7
3,33314093,33314113,1,0,0,.2,0,19,7,19,7
3,33314022,33314023,0,0,0,.2,0,20,7,20,7
3,33314185,33314189,0,0,0,.2,0,22,7,22,7
3,33314144,33314156,0,0,1,,0,21,7,21,7
3,33314196,33314195,,,,,0,22,7,22,7
3,33314109,33314119,1,0,0,.2,0,19,7,19,7
3,33314071,33314057,0,1,1,.2,0,18,7,18,7
3,33314110,33314107,1,0,1,.80000001,0,19,7,19,7
3,33314073,33314060,,,,,0,18,7,18,7
3,33314147,33314152,1,1,1,.2,0,21,7,21,7
3,33314069,33314059,1,0,1,.40000001,0,18,7,18,7
3,33314198,33314193,0,1,0,.2,0,22,7,22,7
3,33314066,33314068,0,0,0,.2,0,18,7,18,7
3,33314057,33314060,,,,,0,18,7,18,7
3,33314192,33314170,1,0,1,1,0,22,7,22,7
3,33314213,33314212,1,1,0,.2,0,23,7,23,7
3,33314011,33314017,0,1,1,.60000002,0,20,7,20,7
3,33314006,33314023,0,0,0,.2,0,20,7,20,7
3,33314215,33314207,0,1,0,.40000001,0,23,7,23,7
3,33314067,33314062,1,0,1,.2,0,18,7,18,7
3,33314070,33314064,0,0,0,.2,0,18,7,18,7
3,33314065,33314072,1,1,1,1,0,18,7,18,7
3,33314191,33314194,0,0,1,,0,22,7,22,7
3,33314123,33314009,1,1,0,.60000002,0,20,7,20,7
3,33314208,33314212,1,1,0,.2,0,23,7,23,7
3,33314065,33314066,0,1,0,.2,0,18,7,18,7
3,33314217,33314204,0,1,0,.60000002,0,23,7,23,7
3,33314089,33314096,,,,,0,19,7,19,7
3,33314064,33314071,0,1,1,.60000002,0,18,7,18,7
3,33314189,33314192,0,0,0,0,0,22,7,22,7
3,33314105,33314075,0,1,1,.40000001,0,19,7,19,7
3,33314154,33314146,1,1,1,.40000001,0,21,7,21,7
3,33314154,33314144,1,0,1,.80000001,0,21,7,21,7
3,33314075,33314114,1,1,0,.40000001,0,19,7,19,7
3,33314111,33314103,,,,,0,19,7,19,7
3,33314118,33314090,0,0,1,.40000001,0,19,7,19,7
3,33314123,33314005,1,0,1,1,0,20,7,20,7
3,33314104,33314105,0,0,1,.80000001,0,19,7,19,7
3,33314201,33314217,1,0,0,.60000002,0,23,7,23,7
3,33314011,33314033,0,1,1,.2,0,20,7,20,7
3,33314010,33314015,1,0,1,.2,0,20,7,20,7
3,33314185,33314194,0,0,1,,0,22,7,22,7
3,33314119,33314117,0,1,0,.40000001,0,19,7,19,7
3,33314020,33314019,0,1,1,1,0,20,7,20,7
3,33314084,33314098,0,0,1,.80000001,0,19,7,19,7
3,33314070,33314069,0,0,0,.2,0,18,7,18,7
3,33314215,33314213,0,1,1,.40000001,0,23,7,23,7
3,33314115,33314078,0,0,1,.2,0,19,7,19,7
3,33314172,33314175,1,1,1,1,0,22,7,22,7
3,33314192,33314179,,,,,0,22,7,22,7
3,33314090,33314089,0,0,0,0,0,19,7,19,7
3,33314120,33314096,,,,,0,19,7,19,7
3,33314208,33314203,0,0,1,.80000001,0,23,7,23,7
3,33314184,33314195,,,,,0,22,7,22,7
3,33314079,33314097,0,1,0,.40000001,0,19,7,19,7
3,33314015,33314012,,,,,0,20,7,20,7
3,33314190,33314189,0,0,0,.2,0,22,7,22,7
3,33314087,33314090,0,0,1,.40000001,0,19,7,19,7
3,33314105,33314097,0,1,0,.40000001,0,19,7,19,7
3,33314219,33314033,0,1,1,.2,0,20,7,20,7
3,33314146,33314157,1,0,0,.2,0,21,7,21,7
3,33314122,33314097,0,1,0,.40000001,0,19,7,19,7
3,33314072,33314065,0,1,0,.2,0,18,7,18,7
3,33314059,33314066,0,1,0,.2,0,18,7,18,7
3,33314125,33314024,1,1,0,.60000002,0,20,7,20,7
3,33314201,33314202,1,0,0,.40000001,0,23,7,23,7
3,33314066,33314061,0,1,1,.40000001,0,18,7,18,7
3,33314124,33314128,0,0,1,0,0,20,7,20,7
3,33314075,33314105,0,0,1,.80000001,0,19,7,19,7
3,33314072,33314066,0,1,0,.2,0,18,7,18,7
3,33314151,33314144,1,0,1,.80000001,0,21,7,21,7
3,33314101,33314104,0,1,0,.2,0,19,7,19,7
3,33314036,33314013,0,1,1,1,0,20,7,20,7
3,33314147,33314145,0,1,0,.2,0,21,7,21,7
3,33314155,33314142,0,1,0,.2,0,21,7,21,7
3,33314021,33314020,0,0,0,.40000001,0,20,7,20,7
3,33314209,33314200,,,,,0,23,7,23,7
3,33314183,33314184,1,1,0,.2,0,22,7,22,7
3,33314155,33314156,0,0,1,,0,21,7,21,7
3,33314090,33314085,1,1,1,1,0,19,7,19,7
3,33314043,33314013,0,1,1,1,0,20,7,20,7
3,33314062,33314064,0,0,0,.2,0,18,7,18,7
3,33314066,33314069,0,0,0,.2,0,18,7,18,7
3,33314173,33314170,1,0,1,1,0,22,7,22,7
3,33314183,33314170,1,0,1,1,0,22,7,22,7
3,33314031,33314033,0,1,1,.2,0,20,7,20,7
3,33314086,33314116,0,1,0,.60000002,0,19,7,19,7
3,33314156,33314152,1,1,1,.2,0,21,7,21,7
3,33314126,33314130,1,1,0,1,0,20,7,20,7
3,33314192,33314171,1,0,1,,0,22,7,22,7
3,33314115,33314105,0,0,1,.80000001,0,19,7,19,7
3,33314109,33314092,0,1,0,0,0,19,7,19,7
3,33314154,33314148,1,1,1,.2,0,21,7,21,7
3,33314116,33314119,1,0,0,.2,0,19,7,19,7
3,33314086,33314096,,,,,0,19,7,19,7
3,33314191,33314184,1,1,0,.2,0,22,7,22,7
3,33314067,33314063,,,,,0,18,7,18,7
3,33314105,33314093,0,1,0,.2,0,19,7,19,7
3,33314027,33314025,,,,,0,20,7,20,7
3,33314075,33314111,0,1,1,.2,0,19,7,19,7
3,33314148,33314143,,,,,0,21,7,21,7
3,33314040,33314005,1,0,1,1,0,20,7,20,7
3,33314219,33314030,1,1,0,.2,0,20,7,20,7
3,33314068,33314069,0,0,0,.2,0,18,7,18,7
3,33314117,33314103,,,,,0,19,7,19,7
3,33314118,33314082,0,0,1,,0,19,7,19,7
3,33314035,33314032,0,0,1,,0,20,7,20,7
3,33314066,33314065,0,1,0,.2,0,18,7,18,7
3,33314190,33314171,1,0,1,,0,22,7,22,7
3,33314079,33314120,1,1,1,.60000002,0,19,7,19,7
3,33314181,33314171,1,0,1,,0,22,7,22,7
3,33314022,33314029,,,,,0,20,7,20,7
3,33314110,33314090,0,0,1,.40000001,0,19,7,19,7
3,33314198,33314171,1,0,1,,0,22,7,22,7
3,33314149,33314145,0,1,0,.2,0,21,7,21,7
3,33314130,33314024,1,1,0,.60000002,0,20,7,20,7
3,33314170,33314176,0,0,0,.60000002,0,22,7,22,7
3,33314088,33314080,1,1,0,.40000001,0,19,7,19,7
3,33314031,33314044,1,1,1,.80000001,0,20,7,20,7
3,33314093,33314088,1,1,0,0,0,19,7,19,7
3,33314007,33314011,0,0,0,.2,0,20,7,20,7
3,33314020,33314044,1,1,1,.80000001,0,20,7,20,7
3,33314071,33314066,0,1,0,.2,0,18,7,18,7
3,33314013,33314126,0,1,0,.60000002,0,20,7,20,7
3,33314057,33314065,0,1,0,.2,0,18,7,18,7
2,22211363,22211365,1,1,0,0,0,29,8,29,8
2,22211448,22211409,0,0,1,0,0,27,8,27,8
2,22211257,22211300,0,0,0,.40000001,0,28,8,28,8
2,22211264,22211279,1,1,1,.60000002,0,28,8,28,8
2,22211417,22211456,0,0,0,.2,0,27,8,27,8
2,22211411,22211471,0,1,0,.60000002,0,27,8,27,8
2,22211414,22211401,0,0,1,.80000001,0,27,8,27,8
2,22211339,22211330,,,,,0,29,8,29,8
2,22211361,22211321,0,1,1,.2,0,29,8,29,8
2,22211336,22211349,0,1,1,.60000002,0,29,8,29,8
2,22211087,22211066,1,1,1,.80000001,0,25,8,24,8
2,22211410,22211444,1,1,0,.40000001,0,27,8,27,8
2,22211435,22211416,0,1,1,.40000001,0,27,8,27,8
2,22211349,22211341,0,1,1,.2,0,29,8,29,8
2,22211356,22211344,0,1,1,.80000001,0,29,8,29,8
2,22211102,22211109,0,0,1,.40000001,0,25,8,24,8
2,22211410,22211477,,,,,0,27,8,27,8
2,22211337,22211349,0,1,1,.60000002,0,29,8,29,8
2,22211002,22211056,0,1,0,.60000002,0,25,8,24,8
2,22211359,22211312,0,0,1,.80000001,0,29,8,29,8
2,22211022,22211002,1,1,0,.40000001,0,25,8,24,8
2,22211024,22211022,1,1,1,.40000001,0,25,8,24,8
2,22211419,22211480,1,1,1,.60000002,0,27,8,27,8
2,22211448,22211401,0,0,1,.80000001,0,27,8,27,8
2,22211157,22211160,,,,,0,26,8,24,8
2,22211421,22214463,,,,,0,27,8,27,8
2,22211435,22211445,0,0,0,0,0,27,8,27,8
2,22211086,22211042,0,0,1,.60000002,0,25,8,24,8
2,22211161,22211162,1,1,0,.40000001,0,26,8,24,8
2,22211430,22211432,,,,,0,27,8,27,8
2,22211451,22211443,0,1,0,.2,0,27,8,27,8
2,22211144,22211145,,,,,0,26,8,24,8
2,22211315,22211345,,,,,0,29,8,29,8
2,22211339,22211326,,,,,0,29,8,29,8
2,22211005,22211019,1,0,1,.80000001,0,25,8,24,8
2,22211298,22211286,1,1,1,.2,0,28,8,28,8
2,22211342,22211330,,,,,0,29,8,29,8
2,22211424,22211444,1,1,0,.40000001,0,27,8,27,8
2,22211353,22211356,0,1,0,0,0,29,8,29,8
2,22211428,22211427,1,0,0,.80000001,0,27,8,27,8
2,22211476,22211473,,,,,0,27,8,27,8
2,22211452,22211412,1,1,0,.40000001,0,27,8,27,8
2,22211101,22211053,0,1,0,.80000001,0,25,8,24,8
2,22211316,22211321,0,1,1,.2,0,29,8,29,8
2,22211055,22211051,,,,,0,25,8,24,8
2,22211061,22211085,,,,,0,25,8,24,8
2,22211468,22211417,0,0,0,.2,0,27,8,27,8
2,22211041,22211056,0,1,0,.60000002,0,25,8,24,8
2,22211251,22211293,1,0,1,.2,0,28,8,28,8
2,22211040,22211029,1,1,0,.80000001,0,25,8,24,8
2,22211450,22211454,,0,1,1,1,27,8,27,8
2,22211295,22211269,1,1,0,.2,0,28,8,28,8
2,22211286,22211295,0,1,0,.2,0,28,8,28,8
2,22211282,22211288,0,0,1,.2,0,28,8,28,8
2,22211352,22211336,1,1,0,.60000002,0,29,8,29,8
2,22211315,22211330,,,,,0,29,8,29,8
2,22211336,22211342,1,1,0,.80000001,0,29,8,29,8
2,22211339,22211343,,,,,0,29,8,29,8
2,22211425,22211426,,,,,0,27,8,27,8
2,22211189,22211040,1,0,0,.60000002,0,26,8,25,8
2,22211463,22211459,,,,,0,27,8,27,8
2,22211351,99,,,,,0,29,8,29,8
2,22211399,22211453,1,1,1,.60000002,0,27,8,27,8
2,22211133,22211170,,,,,0,26,8,24,8
2,22211184,22211124,1,1,1,.60000002,0,26,8,24,8
2,22211409,22211407,,,,,0,27,8,27,8
2,22211401,22211410,0,0,1,.60000002,0,27,8,27,8
2,22211067,22211013,1,1,0,.40000001,0,25,8,24,8
2,22211450,22211467,,0,1,1,1,27,8,27,8
2,22211416,22211428,0,1,0,.60000002,0,27,8,27,8
2,22211427,22211411,0,1,1,.40000001,0,27,8,27,8
2,22211056,22211049,1,1,1,.40000001,0,25,8,24,8
2,22211417,22211470,0,1,1,.2,0,27,8,27,8
2,22211462,22211448,0,0,1,.80000001,0,27,8,27,8
2,22211283,22211288,0,0,1,.2,0,28,8,28,8
2,22211157,22211188,,,,,0,26,8,24,8
2,22211441,22211435,0,0,0,.2,0,27,8,27,8
2,22211325,22211345,,,,,0,29,8,29,8
2,22211334,22211328,,,,,0,29,8,29,8
2,22211352,22211353,0,0,1,.80000001,0,29,8,29,8
2,22211480,22211418,,,,,0,27,8,27,8
2,22211042,22211010,,,,,0,25,8,24,8
2,22211412,22211397,1,1,0,.40000001,0,27,8,27,8
2,22211443,22211446,,,,,0,27,8,27,8
2,22211344,22211350,,0,1,1,1,29,8,29,8
2,22211161,22211185,0,1,0,.80000001,0,26,8,24,8
2,22211349,22211312,0,0,1,.80000001,0,29,8,29,8
2,22211365,22211366,0,0,1,.80000001,0,29,8,29,8
2,22211457,22211448,0,0,1,.80000001,0,27,8,27,8
2,22211397,22211471,0,1,0,.60000002,0,27,8,27,8
2,22211040,22211033,1,0,1,.80000001,0,25,8,24,8
2,22211349,22211340,0,1,0,.40000001,0,29,8,29,8
2,22211331,22211329,0,1,0,0,0,29,8,29,8
2,22211406,22211451,0,1,0,.2,0,27,8,27,8
2,22211089,22211019,1,0,1,.80000001,0,25,8,24,8
2,22211409,22211476,0,0,1,.60000002,0,27,8,27,8
2,22211083,22211124,1,1,1,.60000002,0,25,8,24,8
2,22211167,22211169,,,,,0,26,8,24,8
2,22211063,22211071,0,0,0,.2,0,25,8,24,8
2,22211251,22211292,1,0,0,.2,0,28,8,28,8
2,22211471,22211475,,,,,0,27,8,27,8
2,22211425,22211428,0,1,0,.60000002,0,27,8,27,8
2,22211081,22211062,,,,,0,25,8,24,8
2,22211329,22211344,0,1,1,.80000001,0,29,8,29,8
2,22211410,22211471,0,1,0,.60000002,0,27,8,27,8
2,22211455,22211398,0,0,0,.2,0,27,8,27,8
2,22211267,22211261,1,1,1,.2,0,28,8,28,8
2,22211414,22211421,1,0,1,.40000001,0,27,8,27,8
2,22211401,22211421,1,0,1,.40000001,0,27,8,27,8
2,22211149,22211147,,,,,0,26,8,24,8
2,22211441,22211466,,,,,0,27,8,27,8
2,22211278,22211270,1,0,0,.60000002,0,28,8,28,8
2,22211442,22211434,0,1,0,.60000002,0,27,8,27,8
2,22211039,22211045,0,1,1,.60000002,0,25,8,24,8
2,22211003,22211002,1,1,0,.40000001,0,25,8,24,8
2,22211187,22211082,,,,,0,26,8,24,8
2,22211269,22211261,1,1,1,.2,0,28,8,28,8
2,22211409,22211421,1,0,1,.40000001,0,27,8,27,8
2,22211282,22211269,1,1,0,.2,0,28,8,28,8
2,22211288,22211268,1,1,1,.60000002,0,28,8,28,8
2,22211456,22211455,0,0,0,.40000001,0,27,8,27,8
2,22211296,22211268,1,1,1,.60000002,0,28,8,28,8
2,22211109,22211022,1,1,1,.40000001,0,25,8,24,8
2,22211064,22211060,,,,,0,25,8,24,8
2,22211282,22211294,1,1,1,1,0,28,8,28,8
2,22211012,22211083,0,1,1,.40000001,0,25,8,24,8
2,22211397,22211421,1,0,1,.40000001,0,27,8,27,8
2,22211155,22211082,,,,,0,26,8,24,8
2,22211442,22211446,,,,,0,27,8,27,8
2,22211344,22211306,0,1,0,.2,0,29,8,29,8
2,22211047,22211007,0,1,0,.60000002,0,25,8,24,8
2,22211408,22211397,1,1,0,.40000001,0,27,8,27,8
2,22211290,22211289,1,0,0,.2,0,28,8,28,8
2,22211251,22211295,0,1,0,.2,0,28,8,28,8
2,22211480,22211411,0,1,1,.40000001,0,27,8,27,8
2,22211290,22211286,1,1,1,.2,0,28,8,28,8
2,22211462,22211458,1,1,1,.60000002,0,27,8,27,8
2,22211290,22211295,0,1,0,.2,0,28,8,28,8
2,22211279,22211268,1,1,1,.60000002,0,28,8,28,8
2,22211300,22211268,1,1,1,.60000002,0,28,8,28,8
2,22211261,22211287,1,1,1,.40000001,0,28,8,28,8
2,22211152,22211155,1,1,1,.60000002,0,26,8,24,8
2,22211410,22211476,0,0,1,.60000002,0,27,8,27,8
2,22211282,22211260,1,0,0,.40000001,0,28,8,28,8
2,22211363,22211307,,,,,0,29,8,29,8
2,22211109,22211056,0,1,0,.60000002,0,25,8,24,8
2,22211045,22211029,1,1,0,.80000001,0,25,8,24,8
2,22211278,22211260,1,0,0,.40000001,0,28,8,28,8
2,22211024,22211021,0,1,1,1,0,25,8,24,8
2,22211144,22211150,1,0,1,.40000001,0,26,8,24,8
2,22211268,22211302,1,1,0,0,0,28,8,28,8
2,22211039,22211063,0,0,0,.60000002,0,25,8,24,8
2,22211452,22211463,1,1,1,.60000002,0,27,8,27,8
2,22211159,22211158,,,,,0,26,8,24,8
2,22211021,22211035,,,,,0,25,8,24,8
2,22211029,22211036,1,1,0,.40000001,0,25,8,24,8
2,22211064,22211010,,,,,0,25,8,24,8
2,22211125,22211041,1,1,1,.60000002,0,26,8,24,8
2,22211294,22211279,1,1,1,.60000002,0,28,8,28,8
2,22211287,22211293,1,0,1,.2,0,28,8,28,8
2,22211286,22211298,1,1,0,.80000001,0,28,8,28,8
2,22211081,22211021,0,1,1,1,0,25,8,24,8
2,22211470,22211435,0,0,0,.2,0,27,8,27,8
2,22211425,22211420,0,1,0,.40000001,0,27,8,27,8
2,22211398,22211396,,,,,0,27,8,27,8
2,22211049,22211013,1,1,0,.40000001,0,25,8,24,8
2,22211022,22211013,1,1,0,.40000001,0,25,8,24,8
2,22211268,22211264,1,1,1,.40000001,0,28,8,28,8
2,22211144,22211146,,,,,0,26,8,24,8
2,22211292,22211295,0,1,0,.2,0,28,8,28,8
2,22211301,22211269,1,1,0,.2,0,28,8,28,8
2,22211185,22211124,1,1,1,.60000002,0,26,8,24,8
2,22211261,22211285,1,1,0,.40000001,0,28,8,28,8
2,22211294,22211270,1,0,0,.60000002,0,28,8,28,8
2,22211302,22211261,1,1,1,.2,0,28,8,28,8
2,22211303,22211269,1,1,0,.2,0,28,8,28,8
2,22211292,22211260,1,0,0,.40000001,0,28,8,28,8
2,22211257,22211267,1,0,0,.2,0,28,8,28,8
2,22211091,22211178,0,0,1,.2,1,25,8,24,8
2,22211296,22211279,1,1,1,.60000002,0,28,8,28,8
2,22211468,22211419,1,1,1,.80000001,0,27,8,27,8
2,22211410,22211463,1,1,1,.60000002,0,27,8,27,8
2,22211298,22211289,1,0,0,.2,0,28,8,28,8
2,22211187,22211175,0,1,0,1,0,26,8,24,8
2,22211161,22211155,1,1,1,.60000002,0,26,8,24,8
2,22211061,22211087,0,0,0,.2,0,25,8,24,8
2,22211258,22211256,,,,,0,28,8,28,8
2,22211152,22211144,1,1,0,.60000002,0,26,8,24,8
2,22211470,22211445,0,0,0,0,0,27,8,27,8
2,22211269,22211263,,,,,0,28,8,28,8
2,22211347,22211356,0,1,0,0,0,29,8,29,8
2,22211026,22211056,0,1,0,.60000002,0,25,8,24,8
2,22211444,22211410,0,0,1,.60000002,0,27,8,27,8
2,22211175,22211174,,,,,0,26,8,24,8
2,22211444,22211448,0,0,1,.80000001,0,27,8,27,8
2,22211285,22211258,0,1,1,.2,0,28,8,28,8
2,22211029,22211143,,0,1,1,1,25,8,24,8
2,22211451,22211438,0,0,0,,1,27,8,27,8
2,22211290,22211292,1,0,0,.2,0,28,8,28,8
3,33313064,22211297,0,0,0,,1,16,6,28,8
2,22211412,22211421,1,0,1,.40000001,0,27,8,27,8
2,22211323,22211335,0,1,1,.80000001,0,29,8,29,8
2,22211112,22211119,,,,,0,26,8,24,8
2,22211456,22211417,0,0,0,.2,0,27,8,27,8
2,22211298,22211295,0,1,0,.2,0,28,8,28,8
2,22211336,22211338,0,0,0,.2,0,29,8,29,8
2,22211090,22211063,0,0,0,.60000002,0,25,8,25,8
2,22211306,22211354,1,1,0,.60000002,0,29,8,29,8
2,22211365,22211342,1,1,0,.80000001,0,29,8,29,8
2,22211257,22211272,,,,,0,28,8,28,8
2,22211401,22211448,0,0,1,.80000001,0,27,8,27,8
2,22211329,22211337,1,1,1,.40000001,0,29,8,29,8
2,22211267,22211264,1,1,1,.40000001,0,28,8,28,8
2,22211335,22211345,,,,,0,29,8,29,8
2,22211335,22211352,0,1,0,.80000001,0,29,8,29,8
2,22211351,22211321,0,1,1,.2,0,29,8,29,8
2,22211342,22211345,,,,,0,29,8,29,8
2,22211095,22211090,0,1,0,.40000001,0,25,8,24,8
2,22211347,22211326,,,,,0,29,8,29,8
2,22211067,22211007,0,1,0,.60000002,0,25,8,24,8
2,22211144,22211141,,,,,0,26,8,24,8
2,22211094,22211012,0,0,0,.40000001,0,25,8,24,8
2,22211434,22211442,0,1,0,.60000002,0,27,8,27,8
2,22211361,22211363,1,1,1,.40000001,0,29,8,29,8
2,22211344,22211362,,0,1,1,1,29,8,29,8
2,22211066,22211386,,,,,0,25,8,30,8
2,22211029,22211385,,,,,0,25,8,30,8
2,22211002,22211054,1,0,1,.80000001,0,25,8,24,8
2,22211411,22211421,1,0,1,.40000001,0,27,8,27,8
2,22211033,22211039,1,0,1,.80000001,0,25,8,24,8
2,22211087,22211053,0,1,0,.80000001,0,25,8,24,8
2,22211295,22211286,1,1,1,.2,0,28,8,28,8
2,22211450,22211416,0,1,1,.40000001,0,27,8,27,8
2,22211339,22211345,,,,,0,29,8,29,8
2,22211033,22211035,,,,,0,25,8,24,8
2,22211462,22211453,1,1,1,.60000002,0,27,8,27,8
2,22211149,22211141,,,,,0,26,8,24,8
2,22211444,22211401,0,0,1,.80000001,0,27,8,27,8
2,22211287,22211289,1,0,0,.2,0,28,8,28,8
2,22211167,22211136,1,1,0,.2,0,26,8,24,8
2,22211450,22211425,1,1,0,.80000001,0,27,8,27,8
2,22211420,22211480,1,1,1,.60000002,0,27,8,27,8
2,22211340,22211341,0,1,1,.2,0,29,8,29,8
2,22211290,22211285,1,1,0,.40000001,0,28,8,28,8
2,22211286,22211299,,,,,0,28,8,28,8
2,22211033,22211019,1,0,1,.80000001,0,25,8,24,8
2,22211287,22211285,1,1,0,.40000001,0,28,8,28,8
2,22211036,22211049,1,1,1,.40000001,0,25,8,24,8
2,22211100,22211095,0,1,1,.80000001,0,25,8,24,8
2,22211353,22211340,0,1,0,.40000001,0,29,8,29,8
2,22211167,22211158,,,,,0,26,8,24,8
2,22211312,22211366,0,0,1,.80000001,0,29,8,29,8
2,22211463,22211411,0,1,1,.40000001,0,27,8,27,8
2,22211021,22211037,,,,,0,25,8,24,8
2,22211109,22211170,,,,,0,25,8,24,8
2,22211036,22211073,,,,,0,25,8,24,8
2,22211337,22211366,0,0,1,.80000001,0,29,8,29,8
2,22211049,22211053,0,1,0,.80000001,0,25,8,24,8
2,22211458,22211463,1,1,1,.60000002,0,27,8,27,8
2,22211278,22211277,,,,,0,28,8,28,8
2,22211338,22211343,,,,,0,29,8,29,8
2,22211325,22211343,,,,,0,29,8,29,8
2,22211161,22211151,,,,,0,26,8,24,8
2,22211340,22211349,0,1,1,.60000002,0,29,8,29,8
2,22211336,22211341,0,1,1,.2,0,29,8,29,8
2,22211083,22211181,1,0,1,.60000002,0,25,8,24,8
2,22211125,22211176,,,,,0,26,8,24,8
2,22211167,22211170,,,,,0,26,8,24,8
2,22211063,22211056,0,1,0,.60000002,0,25,8,24,8
2,22211456,22211445,0,0,0,0,0,27,8,27,8
2,22211463,22211409,0,0,1,0,0,27,8,27,8
2,22211419,22211458,1,1,1,.60000002,0,27,8,27,8
2,22211435,22211450,1,1,0,.80000001,0,27,8,27,8
2,22211321,22211315,1,0,0,.40000001,0,29,8,29,8
2,22211089,22211016,,,,,0,25,8,24,8
2,22211002,22211007,0,1,0,.60000002,0,25,8,24,8
2,22211041,22211053,0,1,0,.80000001,0,25,8,24,8
2,22211424,22211401,0,0,1,.80000001,0,27,8,27,8
2,22211403,22211438,0,0,0,,0,27,8,27,8
2,22211071,22211188,,,,,0,25,8,24,8
2,22211398,22211420,0,1,0,.40000001,0,27,8,27,8
2,22211293,22211273,,,,,0,28,8,28,8
2,22211399,22211408,0,1,1,.40000001,0,27,8,27,8
2,22211403,22211401,0,0,1,.80000001,0,27,8,27,8
2,22211403,22211434,0,1,0,.60000002,0,27,8,27,8
2,22211424,22211443,0,1,0,.2,0,27,8,27,8
2,22211419,22211420,0,1,0,.40000001,0,27,8,27,8
2,22211101,22211024,0,0,1,.60000002,0,25,8,24,8
2,22211094,22211107,1,1,1,.40000001,0,25,8,24,8
2,22211041,22211063,0,0,0,.60000002,0,25,8,24,8
2,22211366,22211312,0,0,1,.80000001,0,29,8,29,8
2,22211471,22211434,0,1,0,.60000002,0,27,8,27,8
2,22211453,22211466,,,,,0,27,8,27,8
2,22211175,22211173,,,,,0,26,8,24,8
2,22211067,22211053,0,1,0,.80000001,0,25,8,24,8
2,22211449,22211457,1,0,1,.60000002,0,27,8,27,8
2,22211080,22211063,0,0,0,.60000002,0,25,8,24,8
2,22211329,22211340,0,1,0,.40000001,0,29,8,29,8
2,22211351,22211359,0,1,0,.2,0,29,8,29,8
2,22211157,22211151,,,,,0,26,8,24,8
2,22211054,22211007,0,1,0,.60000002,0,25,8,24,8
2,22211106,22211055,1,0,0,.40000001,0,25,8,24,8
